Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OA","Annual population","182","Réunion","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","455.253","X","International reliable sources",""
"OA","Annual population","182","Réunion","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","3.848","X","International reliable sources",""
"OA","Annual population","182","Réunion","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","879.399","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","183","Romania","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","19506.114","X","International reliable sources",""
"OA","Annual population","183","Romania","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","9490.943","X","International reliable sources",""
"OA","Annual population","183","Romania","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","10015.167","X","International reliable sources",""
"OA","Annual population","183","Romania","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","9007.536","X","International reliable sources",""
"OA","Annual population","183","Romania","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","10573.098","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","185","Russian Federation","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","145734.038","X","International reliable sources",""
"OA","Annual population","185","Russian Federation","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","67530.583","X","International reliable sources",""
"OA","Annual population","185","Russian Federation","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","78203.451","X","International reliable sources",""
"OA","Annual population","185","Russian Federation","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","36807.854","X","International reliable sources",""
"OA","Annual population","185","Russian Federation","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","107156.855","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","184","Rwanda","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","12301.97","X","International reliable sources",""
"OA","Annual population","184","Rwanda","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","6045.057","X","International reliable sources",""
"OA","Annual population","184","Rwanda","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","6256.912","X","International reliable sources",""
"OA","Annual population","184","Rwanda","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","10349.599","X","International reliable sources",""
"OA","Annual population","184","Rwanda","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","2151.557","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","282","Saint Barthélemy","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","9.816","X","International reliable sources",""
"OA","Annual population","187","Saint Helena, Ascension and Tristan da Cunha","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","6.035","X","International reliable sources",""
"OA","Annual population","187","Saint Helena, Ascension and Tristan da Cunha","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","2.452","X","International reliable sources",""
"OA","Annual population","187","Saint Helena, Ascension and Tristan da Cunha","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","1.622","X","International reliable sources",""
"OA","Annual population","188","Saint Kitts and Nevis","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","52.441","X","International reliable sources",""
"OA","Annual population","188","Saint Kitts and Nevis","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","38.662","X","International reliable sources",""
"OA","Annual population","188","Saint Kitts and Nevis","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","17.188","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","189","Saint Lucia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","181.889","X","International reliable sources",""
"OA","Annual population","189","Saint Lucia","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","89.58","X","International reliable sources",""
"OA","Annual population","189","Saint Lucia","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","92.31","X","International reliable sources",""
"OA","Annual population","189","Saint Lucia","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","146.11","X","International reliable sources",""
"OA","Annual population","189","Saint Lucia","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","33.557","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","190","Saint Pierre and Miquelon","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","5.849","X","International reliable sources",""
"OA","Annual population","190","Saint Pierre and Miquelon","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","0.619","X","International reliable sources",""
"OA","Annual population","190","Saint Pierre and Miquelon","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","5.723","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","191","Saint Vincent and the Grenadines","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","110.211","X","International reliable sources",""
"OA","Annual population","191","Saint Vincent and the Grenadines","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","55.977","X","International reliable sources",""
"OA","Annual population","191","Saint Vincent and the Grenadines","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","54.233","X","International reliable sources",""
"OA","Annual population","191","Saint Vincent and the Grenadines","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","52.678","X","International reliable sources",""
"OA","Annual population","191","Saint Vincent and the Grenadines","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","57.522","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","281","Saint-Martin (French part)","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","37.264","X","International reliable sources",""
"OA","Annual population","244","Samoa","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","196.129","X","International reliable sources",""
"OA","Annual population","244","Samoa","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","101.484","X","International reliable sources",""
"OA","Annual population","244","Samoa","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","94.644","X","International reliable sources",""
"OA","Annual population","244","Samoa","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","161.629","X","International reliable sources",""
"OA","Annual population","244","Samoa","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","36.066","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","192","San Marino","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","33.785","X","International reliable sources",""
"OA","Annual population","192","San Marino","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","0.931","X","International reliable sources",""
"OA","Annual population","192","San Marino","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","32.626","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","193","Sao Tome and Principe","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","211.028","X","International reliable sources",""
"OA","Annual population","193","Sao Tome and Principe","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","105.593","X","International reliable sources",""
"OA","Annual population","193","Sao Tome and Principe","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","105.439","X","International reliable sources",""
"OA","Annual population","193","Sao Tome and Principe","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","56.792","X","International reliable sources",""
"OA","Annual population","193","Sao Tome and Principe","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","152.026","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","194","Saudi Arabia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","33702.756","X","International reliable sources",""
"OA","Annual population","194","Saudi Arabia","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","19397.336","X","International reliable sources",""
"OA","Annual population","194","Saudi Arabia","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","14305.421","X","International reliable sources",""
"OA","Annual population","194","Saudi Arabia","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","5421.205","X","International reliable sources",""
"OA","Annual population","194","Saudi Arabia","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","28133.138","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","195","Senegal","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","15854.323","X","International reliable sources",""
"OA","Annual population","195","Senegal","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","7724.65","X","International reliable sources",""
"OA","Annual population","195","Senegal","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","8129.674","X","International reliable sources",""
"OA","Annual population","195","Senegal","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","8604.629","X","International reliable sources",""
"OA","Annual population","195","Senegal","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","7689.641","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","272","Serbia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","8802.754","X","International reliable sources",""
"OA","Annual population","272","Serbia","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","4313.121","X","International reliable sources",""
"OA","Annual population","272","Serbia","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","4489.62","X","International reliable sources",""
"OA","Annual population","272","Serbia","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","3847.25","X","International reliable sources",""
"OA","Annual population","272","Serbia","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","4914.777","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","196","Seychelles","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","97.096","X","International reliable sources",""
"OA","Annual population","196","Seychelles","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","49.853","X","International reliable sources",""
"OA","Annual population","196","Seychelles","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","47.241","X","International reliable sources",""
"OA","Annual population","196","Seychelles","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","41.246","X","International reliable sources",""
"OA","Annual population","196","Seychelles","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","53.989","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","197","Sierra Leone","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","7650.15","X","International reliable sources",""
"OA","Annual population","197","Sierra Leone","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","3815.797","X","International reliable sources",""
"OA","Annual population","197","Sierra Leone","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","3834.352","X","International reliable sources",""
"OA","Annual population","197","Sierra Leone","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","4473.227","X","International reliable sources",""
"OA","Annual population","197","Sierra Leone","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","3246.502","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","200","Singapore","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","5757.499","X","International reliable sources",""
"OA","Annual population","200","Singapore","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","3013.585","X","International reliable sources",""
"OA","Annual population","200","Singapore","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","2743.918","X","International reliable sources",""
"OA","Annual population","200","Singapore","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","0","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","200","Singapore","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","5791.901","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","280","Sint Maarten (Dutch part)","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","41.94","X","International reliable sources",""
"OA","Annual population","280","Sint Maarten (Dutch part)","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","0","X","International reliable sources",""
"OA","Annual population","280","Sint Maarten (Dutch part)","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","40.552","X","International reliable sources",""
"OA","Annual population","199","Slovakia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","5453.014","X","International reliable sources",""
"OA","Annual population","199","Slovakia","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","2653.529","X","International reliable sources",""
"OA","Annual population","199","Slovakia","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","2799.488","X","International reliable sources",""
"OA","Annual population","199","Slovakia","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","2521.863","X","International reliable sources",""
"OA","Annual population","199","Slovakia","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","2927.953","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","198","Slovenia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","2077.837","X","International reliable sources",""
"OA","Annual population","198","Slovenia","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","1033.823","X","International reliable sources",""
"OA","Annual population","198","Slovenia","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","1044.013","X","International reliable sources",""
"OA","Annual population","198","Slovenia","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","946.127","X","International reliable sources",""
"OA","Annual population","198","Slovenia","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","1135.133","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","25","Solomon Islands","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","652.857","X","International reliable sources",""
"OA","Annual population","25","Solomon Islands","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","331.947","X","International reliable sources",""
"OA","Annual population","25","Solomon Islands","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","320.909","X","International reliable sources",""
"OA","Annual population","25","Solomon Islands","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","475.26","X","International reliable sources",""
"OA","Annual population","25","Solomon Islands","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","148.021","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","201","Somalia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","15008.226","X","International reliable sources",""
"OA","Annual population","201","Somalia","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","7484.099","X","International reliable sources",""
"OA","Annual population","201","Somalia","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","7524.126","X","International reliable sources",""
"OA","Annual population","201","Somalia","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","8354.51","X","International reliable sources",""
"OA","Annual population","201","Somalia","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","6827.415","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","202","South Africa","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","57792.518","X","International reliable sources",""
"OA","Annual population","202","South Africa","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","28495.093","X","International reliable sources",""
"OA","Annual population","202","South Africa","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","29297.427","X","International reliable sources",""
"OA","Annual population","202","South Africa","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","19311.652","X","International reliable sources",""
"OA","Annual population","202","South Africa","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","38086.769","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","277","South Sudan","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","10975.927","X","International reliable sources",""
"OA","Annual population","277","South Sudan","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","5492.758","X","International reliable sources",""
"OA","Annual population","277","South Sudan","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","5483.166","X","International reliable sources",""
"OA","Annual population","277","South Sudan","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","10384.989","X","International reliable sources",""
"OA","Annual population","277","South Sudan","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","2534.064","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","203","Spain","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","46692.858","X","International reliable sources",""
"OA","Annual population","203","Spain","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","22927.764","X","International reliable sources",""
"OA","Annual population","203","Spain","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","23765.099","X","International reliable sources",""
"OA","Annual population","203","Spain","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","9130.38","X","International reliable sources",""
"OA","Annual population","203","Spain","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","37267.072","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","38","Sri Lanka","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","21228.763","X","International reliable sources",""
"OA","Annual population","38","Sri Lanka","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","10196.849","X","International reliable sources",""
"OA","Annual population","38","Sri Lanka","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","11031.911","X","International reliable sources",""
"OA","Annual population","38","Sri Lanka","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","17079.399","X","International reliable sources",""
"OA","Annual population","38","Sri Lanka","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","3870.642","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","276","Sudan","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","41801.533","X","International reliable sources",""
"OA","Annual population","276","Sudan","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","20880.946","X","International reliable sources",""
"OA","Annual population","276","Sudan","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","20920.586","X","International reliable sources",""
"OA","Annual population","276","Sudan","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","27131.309","X","International reliable sources",""
"OA","Annual population","276","Sudan","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","14380.217","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","207","Suriname","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","575.99","X","International reliable sources",""
"OA","Annual population","207","Suriname","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","289.623","X","International reliable sources",""
"OA","Annual population","207","Suriname","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","286.364","X","International reliable sources",""
"OA","Annual population","207","Suriname","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","192.884","X","International reliable sources",""
"OA","Annual population","207","Suriname","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","375.417","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","210","Sweden","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","9971.638","X","International reliable sources",""
"OA","Annual population","210","Sweden","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","4991.222","X","International reliable sources",""
"OA","Annual population","210","Sweden","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","4980.408","X","International reliable sources",""
"OA","Annual population","210","Sweden","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","1254.718","X","International reliable sources",""
"OA","Annual population","210","Sweden","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","8727.991","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","211","Switzerland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","8525.611","X","International reliable sources",""
"OA","Annual population","211","Switzerland","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","4226.392","X","International reliable sources",""
"OA","Annual population","211","Switzerland","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","4299.222","X","International reliable sources",""
"OA","Annual population","211","Switzerland","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","2238.762","X","International reliable sources",""
"OA","Annual population","211","Switzerland","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","6305.272","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","212","Syrian Arab Republic","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","16945.057","X","International reliable sources",""
"OA","Annual population","212","Syrian Arab Republic","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","8504.013","X","International reliable sources",""
"OA","Annual population","212","Syrian Arab Republic","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","8441.049","X","International reliable sources",""
"OA","Annual population","212","Syrian Arab Republic","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","8381.17","X","International reliable sources",""
"OA","Annual population","212","Syrian Arab Republic","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","9903.237","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","208","Tajikistan","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","9100.835","X","International reliable sources",""
"OA","Annual population","208","Tajikistan","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","4588.298","X","International reliable sources",""
"OA","Annual population","208","Tajikistan","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","4512.549","X","International reliable sources",""
"OA","Annual population","208","Tajikistan","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","6636.026","X","International reliable sources",""
"OA","Annual population","208","Tajikistan","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","2471.185","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","216","Thailand","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","69428.453","X","International reliable sources",""
"OA","Annual population","216","Thailand","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","33833.385","X","International reliable sources",""
"OA","Annual population","216","Thailand","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","35595.069","X","International reliable sources",""
"OA","Annual population","216","Thailand","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","34627.095","X","International reliable sources",""
"OA","Annual population","216","Thailand","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","34556.078","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","176","Timor-Leste","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","1267.974","X","International reliable sources",""
"OA","Annual population","176","Timor-Leste","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","640.854","X","International reliable sources",""
"OA","Annual population","176","Timor-Leste","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","627.121","X","International reliable sources",""
"OA","Annual population","176","Timor-Leste","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","919.214","X","International reliable sources",""
"OA","Annual population","176","Timor-Leste","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","404.88","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","217","Togo","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","7889.093","X","International reliable sources",""
"OA","Annual population","217","Togo","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","3923.401","X","International reliable sources",""
"OA","Annual population","217","Togo","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","3965.694","X","International reliable sources",""
"OA","Annual population","217","Togo","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","4658.578","X","International reliable sources",""
"OA","Annual population","217","Togo","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","3332.348","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","218","Tokelau","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","1.319","X","International reliable sources","UNDESA, Population Division – World Population Prospects, the 2017 Revision"
"OA","Annual population","218","Tokelau","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","1.319","X","International reliable sources",""
"OA","Annual population","218","Tokelau","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","0","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","219","Tonga","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","103.197","X","International reliable sources",""
"OA","Annual population","219","Tonga","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","51.613","X","International reliable sources",""
"OA","Annual population","219","Tonga","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","51.586","X","International reliable sources",""
"OA","Annual population","219","Tonga","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","83.793","X","International reliable sources",""
"OA","Annual population","219","Tonga","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","25.215","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","220","Trinidad and Tobago","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","1389.843","X","International reliable sources",""
"OA","Annual population","220","Trinidad and Tobago","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","686.702","X","International reliable sources",""
"OA","Annual population","220","Trinidad and Tobago","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","703.139","X","International reliable sources",""
"OA","Annual population","220","Trinidad and Tobago","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","642.593","X","International reliable sources",""
